-73.08,-6.71,-34.04,-36.83,-12.06,-21.21,-41.95,-27.53,14.0,-32.13,2
-73.08,-6.71,-39.29,-35.37,-12.06,-21.21,-41.95,-27.53,14.53,-32.75,2
-73.08,-6.71,-39.29,-35.37,-5.27,-27.63,-41.95,-27.53,13.98,-35.89,2
-73.08,-6.71,-39.29,-35.37,-5.27,-27.63,-33.54,-35.98,11.89,-39.67,2
-66.68,-14.78,-39.29,-35.37,-5.27,-27.63,-33.54,-35.98,12.32,-39.24,2
-66.68,-14.78,-34.2,-42.06,-5.27,-27.63,-33.54,-35.98,12.86,-40.5,2
-66.68,-14.78,-34.2,-42.06,-7.52,-24.69,-33.54,-35.98,12.61,-40.57,2
-66.68,-14.78,-34.2,-42.06,-7.52,-24.69,-33.99,-33.72,11.91,-39.87,2
-62.93,-18.26,-34.2,-42.06,-7.52,-24.69,-33.99,-33.72,11.17,-39.98,2
-62.93,-18.26,-37.24,-37.92,-7.52,-24.69,-33.99,-33.72,11.16,-39.66,2
-62.93,-18.26,-37.24,-37.92,-6.02,-25.9,-33.99,-33.72,11.18,-39.86,2
-62.93,-18.26,-37.24,-37.92,-6.02,-25.9,-28.56,-41.13,10.98,-40.19,2
-64.03,-16.91,-37.24,-37.92,-6.02,-25.9,-28.56,-41.13,10.33,-43.71,2
-64.03,-16.91,-31.16,-45.47,-6.02,-25.9,-28.56,-41.13,10.67,-43.72,2
-64.03,-16.91,-31.16,-45.47,-5.32,-28.39,-28.56,-41.13,10.87,-44.19,2
-64.03,-16.91,-31.16,-45.47,-5.32,-28.39,-32.39,-36.06,10.52,-43.99,2
-58.25,-23.21,-31.16,-45.47,-5.32,-28.39,-32.39,-36.06,10.46,-43.93,2
-58.25,-23.21,-30.79,-45.54,-5.32,-28.39,-32.39,-36.06,9.62,-44.36,2
-58.25,-23.21,-30.79,-45.54,-4.2,-29.73,-32.39,-36.06,9.36,-44.68,2
-58.25,-23.21,-30.79,-45.54,-4.2,-29.73,-29.84,-39.8,9.77,-44.7,2
-60.28,-21.11,-30.79,-45.54,-4.2,-29.73,-29.84,-39.8,9.57,-44.57,2
-60.28,-21.11,-29.23,-45.93,-4.2,-29.73,-29.84,-39.8,9.33,-44.47,2
-60.28,-21.11,-29.23,-45.93,-4.75,-28.29,-29.84,-39.8,9.4,-44.59,2
-60.28,-21.11,-29.23,-45.93,-4.75,-28.29,-28.76,-39.96,9.45,-44.47,2
-60.44,-21.03,-29.23,-45.93,-4.75,-28.29,-28.76,-39.96,9.55,-44.43,2
-60.44,-21.03,-29.52,-46.82,-4.75,-28.29,-28.76,-39.96,9.48,-44.51,2
-60.44,-21.03,-29.52,-46.82,-4.04,-28.49,-28.76,-39.96,9.53,-44.57,2
-60.44,-21.03,-29.52,-46.82,-4.04,-28.49,-30.35,-38.55,9.69,-44.6,2
-60.61,-20.73,-29.52,-46.82,-4.04,-28.49,-30.35,-38.55,9.34,-44.52,2
-60.61,-20.73,-30.44,-45.55,-4.04,-28.49,-30.35,-38.55,9.32,-44.41,2
-60.61,-20.73,-30.44,-45.55,-4.58,-28.3,-30.35,-38.55,9.1,-44.42,2
-60.61,-20.73,-30.44,-45.55,-4.58,-28.3,-29.48,-38.4,8.88,-44.29,2
-60.24,-21.18,-30.44,-45.55,-4.58,-28.3,-29.48,-38.4,8.84,-44.17,2
-60.24,-21.18,-31.51,-43.98,-4.58,-28.3,-29.48,-38.4,8.57,-43.87,2
-60.24,-21.18,-31.51,-43.98,-3.67,-27.58,-29.48,-38.4,8.44,-43.85,2
-60.24,-21.18,-31.51,-43.98,-3.67,-27.58,-29.08,-38.48,8.52,-43.81,2
-61.98,-19.4,-31.51,-43.98,-3.67,-27.58,-29.08,-38.48,8.31,-43.73,2
-61.98,-19.4,-29.02,-45.79,-3.67,-27.58,-29.08,-38.48,7.96,-43.66,2
-61.98,-19.4,-29.02,-45.79,-4.25,-27.31,-29.08,-38.48,7.43,-44.22,2
-61.98,-19.4,-29.02,-45.79,-4.25,-27.31,-28.29,-39.49,8.02,-44.28,2
-59.04,-22.32,-29.02,-45.79,-4.25,-27.31,-28.29,-39.49,7.95,-44.85,2
-59.04,-22.32,-30.49,-45.43,-4.25,-27.31,-28.29,-39.49,7.86,-45.25,2
-59.04,-22.32,-30.49,-45.43,-1.73,-29.5,-28.29,-39.49,7.51,-45.48,2
-59.04,-22.32,-30.49,-45.43,-1.73,-29.5,-28.86,-38.54,7.51,-45.53,2
-59.32,-22.01,-30.49,-45.43,-1.73,-29.5,-28.86,-38.54,7.61,-45.35,2
-59.32,-22.01,-29.93,-45.56,-1.73,-29.5,-28.86,-38.54,7.76,-44.97,2
-59.32,-22.01,-29.93,-45.56,-2.8,-29.07,-28.86,-38.54,7.64,-45.07,2
-59.32,-22.01,-29.93,-45.56,-2.8,-29.07,-29.2,-38.46,7.83,-45.17,2
-61.54,-19.85,-29.93,-45.56,-2.8,-29.07,-29.2,-38.46,7.89,-45.21,2
-61.54,-19.85,-22.48,-44.18,-2.8,-29.07,-29.2,-38.46,8.42,-42.98,2
-61.54,-19.85,-22.48,-44.18,-7.04,-22.45,-29.2,-38.46,8.55,-40.65,2
-61.54,-19.85,-22.48,-44.18,-7.04,-22.45,-33.96,-34.46,8.55,-39.18,2
-56.38,-18.05,-22.48,-44.18,-7.04,-22.45,-33.96,-34.46,9.16,-39.02,2
-56.38,-18.05,-31.34,-33.83,-7.04,-22.45,-33.96,-34.46,8.18,-37.62,2
-56.38,-18.05,-31.34,-33.83,-9.06,-21.15,-33.96,-34.46,8.96,-35.97,2
-56.38,-18.05,-31.34,-33.83,-9.06,-21.15,-38.81,-31.71,11.06,-35.65,2
-70.78,-10.63,-31.34,-33.83,-9.06,-21.15,-38.81,-31.71,13.21,-34.36,2
-70.78,-10.63,-41.36,-33.99,-9.06,-21.15,-38.81,-31.71,14.41,-34.11,2
-70.78,-10.63,-41.36,-33.99,-11.19,-21.73,-38.81,-31.71,14.62,-34.12,2
-70.78,-10.63,-41.36,-33.99,-11.19,-21.73,-40.94,-30.9,14.35,-34.58,2
-69.0,-12.37,-41.36,-33.99,-11.19,-21.73,-40.94,-30.9,14.31,-34.79,2
-69.0,-12.37,-36.89,-37.08,-11.19,-21.73,-40.94,-30.9,14.1,-35.13,2
-69.0,-12.37,-36.89,-37.08,-10.5,-22.77,-40.94,-30.9,13.99,-35.18,2
-69.0,-12.37,-36.89,-37.08,-10.5,-22.77,-41.08,-31.37,14.23,-35.3,2
-68.23,-13.15,-36.89,-37.08,-10.5,-22.77,-41.08,-31.37,14.4,-35.32,2
-68.23,-13.15,-37.98,-36.23,-10.5,-22.77,-41.08,-31.37,14.4,-35.11,2
-68.23,-13.15,-37.98,-36.23,-9.47,-22.36,-41.08,-31.37,13.3,-35.04,2
-68.23,-13.15,-37.98,-36.23,-9.47,-22.36,-39.87,-31.98,13.21,-35.06,2
-68.47,-12.65,-37.98,-36.23,-9.47,-22.36,-39.87,-31.98,13.0,-34.35,2
-68.47,-12.65,-37.88,-35.47,-9.47,-22.36,-39.87,-31.98,13.04,-34.26,2
-68.47,-12.65,-37.88,-35.47,-11.47,-22.39,-39.87,-31.98,12.88,-34.17,2
-68.47,-12.65,-37.88,-35.47,-11.47,-22.39,-41.0,-31.19,13.01,-33.93,2
-69.78,-11.5,-37.88,-35.47,-11.47,-22.39,-41.0,-31.19,13.01,-33.93,2
-69.78,-11.5,-38.97,-35.43,-11.47,-22.39,-41.0,-31.19,12.95,-33.92,2
-69.78,-11.5,-38.97,-35.43,-10.47,-22.75,-41.0,-31.19,12.93,-33.77,2
-69.78,-11.5,-38.97,-35.43,-10.47,-22.75,-41.93,-30.28,12.76,-33.65,2
-69.31,-11.82,-38.97,-35.43,-10.47,-22.75,-41.93,-30.28,12.9,-33.78,2
-69.31,-11.82,-36.86,-36.99,-10.47,-22.75,-41.93,-30.28,12.77,-33.79,2
-69.31,-11.82,-36.86,-36.99,-10.86,-21.71,-41.93,-30.28,12.67,-33.87,2
-69.31,-11.82,-36.86,-36.99,-10.86,-21.71,-41.5,-29.72,11.87,-34.72,2
-65.65,-15.7,-36.86,-36.99,-10.86,-21.71,-41.5,-29.72,11.06,-35.12,2
-65.65,-15.7,-35.92,-37.71,-10.86,-21.71,-41.5,-29.72,11.04,-35.35,2
-65.65,-15.7,-35.92,-37.71,-6.87,-20.66,-41.5,-29.72,8.33,-36.73,2
-65.65,-15.7,-35.92,-37.71,-6.87,-20.66,-31.13,-36.89,4.98,-38.5,2
-60.29,-21.44,-35.92,-37.71,-6.87,-20.66,-31.13,-36.89,5.37,-40.62,2
-60.29,-21.44,-29.51,-45.99,-6.87,-20.66,-31.13,-36.89,7.23,-40.79,2
-60.29,-21.44,-29.51,-45.99,-8.15,-22.94,-31.13,-36.89,9.06,-38.42,2
-60.29,-21.44,-29.51,-45.99,-8.15,-22.94,-39.28,-31.22,9.29,-36.71,2
-63.88,-16.36,-29.51,-45.99,-8.15,-22.94,-39.28,-31.22,9.39,-35.63,2
-63.88,-16.36,-38.92,-31.99,-8.15,-22.94,-39.28,-31.22,10.22,-32.43,2
-63.88,-16.36,-38.92,-31.99,-13.42,-18.14,-39.28,-31.22,10.76,-31.37,2
-63.88,-16.36,-38.92,-31.99,-13.42,-18.14,-44.04,-26.88,11.82,-31.34,2
-72.37,-8.74,-38.92,-31.99,-13.42,-18.14,-44.04,-26.88,12.26,-31.54,2
-72.37,-8.74,-41.21,-32.39,-13.42,-18.14,-44.04,-26.88,12.68,-31.28,2
-72.37,-8.74,-41.21,-32.39,-12.16,-21.03,-44.04,-26.88,12.7,-31.07,2
-72.37,-8.74,-41.21,-32.39,-12.16,-21.03,-44.23,-28.06,12.8,-31.07,2
-71.64,-9.52,-41.21,-32.39,-12.16,-21.03,-44.23,-28.06,13.0,-31.19,2
-71.64,-9.52,-40.67,-32.91,-12.16,-21.03,-44.23,-28.06,13.09,-31.2,2
-71.64,-9.52,-40.67,-32.91,-12.99,-20.71,-44.23,-28.06,13.1,-31.11,2
-71.64,-9.52,-40.67,-32.91,-12.99,-20.71,-42.78,-28.71,13.13,-31.21,2
-71.72,-9.17,-40.67,-32.91,-12.99,-20.71,-42.78,-28.71,13.0,-31.22,2
-71.72,-9.17,-41.85,-31.52,-12.99,-20.71,-42.78,-28.71,12.84,-31.17,2
-71.72,-9.17,-41.85,-31.52,-12.63,-20.77,-42.78,-28.71,12.79,-31.21,2
-71.72,-9.17,-41.85,-31.52,-12.63,-20.77,-42.79,-29.03,12.74,-31.34,2
-71.81,-9.07,-41.85,-31.52,-12.63,-20.77,-42.79,-29.03,12.71,-31.42,2
-71.81,-9.07,-39.67,-34.33,-12.63,-20.77,-42.79,-29.03,12.74,-31.47,2
-71.81,-9.07,-39.67,-34.33,-12.47,-20.83,-42.79,-29.03,13.0,-31.55,2
-71.81,-9.07,-39.67,-34.33,-12.47,-20.83,-43.77,-28.39,13.17,-31.87,2
-70.9,-10.35,-39.67,-34.33,-12.47,-20.83,-43.77,-28.39,13.11,-31.84,2
-70.9,-10.35,-40.86,-33.11,-12.47,-20.83,-43.77,-28.39,13.17,-31.85,2
-70.9,-10.35,-40.86,-33.11,-13.77,-20.89,-43.77,-28.39,13.18,-31.55,2
-70.9,-10.35,-40.86,-33.11,-13.77,-20.89,-42.73,-29.71,13.28,-31.44,2
-72.01,-9.17,-40.86,-33.11,-13.77,-20.89,-42.73,-29.71,13.32,-31.54,2
-72.01,-9.17,-41.49,-32.58,-13.77,-20.89,-42.73,-29.71,13.29,-31.44,2
-72.01,-9.17,-41.49,-32.58,-12.29,-21.78,-42.73,-29.71,13.32,-31.46,2
-72.01,-9.17,-41.49,-32.58,-12.29,-21.78,-42.79,-29.49,13.27,-31.68,2
-72.75,-8.01,-41.49,-32.58,-12.29,-21.78,-42.79,-29.49,13.33,-31.58,2
-72.75,-8.01,-39.38,-34.52,-12.29,-21.78,-42.79,-29.49,13.2,-31.35,2
-72.75,-8.01,-39.38,-34.52,-13.29,-20.82,-42.79,-29.49,13.35,-31.46,2
-72.75,-8.01,-39.38,-34.52,-13.29,-20.82,-44.23,-28.17,13.26,-31.42,2
-70.26,-11.06,-39.38,-34.52,-13.29,-20.82,-44.23,-28.17,13.33,-31.43,2
-70.26,-11.06,-41.42,-32.47,-13.29,-20.82,-44.23,-28.17,13.45,-31.52,2
-70.26,-11.06,-41.42,-32.47,-13.74,-20.78,-44.23,-28.17,13.36,-31.53,2
-70.26,-11.06,-41.42,-32.47,-13.74,-20.78,-42.51,-30.58,13.39,-31.59,2
-71.96,-9.13,-41.42,-32.47,-13.74,-20.78,-42.51,-30.58,13.37,-31.73,2
-71.96,-9.13,-41.05,-33.07,-13.74,-20.78,-42.51,-30.58,13.39,-31.69,2
-71.96,-9.13,-41.05,-33.07,-12.27,-21.55,-42.51,-30.58,13.23,-31.72,2
-71.96,-9.13,-41.05,-33.07,-12.27,-21.55,-43.26,-29.38,13.31,-31.8,2
-72.61,-8.6,-41.05,-33.07,-12.27,-21.55,-43.26,-29.38,13.38,-32.0,2
-72.61,-8.6,-39.81,-35.21,-12.27,-21.55,-43.26,-29.38,13.36,-31.99,2
-72.61,-8.6,-39.81,-35.21,-13.71,-21.64,-43.26,-29.38,13.36,-32.05,2
-72.61,-8.6,-39.81,-35.21,-13.71,-21.64,-43.2,-29.75,13.44,-31.95,2
-71.99,-9.1,-39.81,-35.21,-13.71,-21.64,-43.2,-29.75,13.53,-31.84,2
-71.99,-9.1,-40.54,-33.75,-13.71,-21.64,-43.2,-29.75,13.11,-31.67,2
-71.99,-9.1,-40.54,-33.75,-14.18,-21.42,-43.2,-29.75,13.32,-31.68,2
-71.99,-9.1,-40.54,-33.75,-14.18,-21.42,-42.82,-30.88,13.27,-31.64,2
-72.9,-8.18,-40.54,-33.75,-14.18,-21.42,-42.82,-30.88,13.24,-31.71,2
-72.9,-8.18,-42.08,-32.57,-14.18,-21.42,-42.82,-30.88,13.35,-31.62,2
-72.9,-8.18,-42.08,-32.57,-13.06,-22.56,-42.82,-30.88,13.33,-31.49,2
-72.9,-8.18,-42.08,-32.57,-13.06,-22.56,-45.41,-28.14,13.45,-31.56,2
-71.84,-9.5,-42.08,-32.57,-13.06,-22.56,-45.41,-28.14,13.42,-31.64,2
-71.84,-9.5,-41.41,-33.89,-13.06,-22.56,-45.41,-28.14,13.56,-31.64,2
-71.84,-9.5,-41.41,-33.89,-14.85,-21.8,-45.41,-28.14,13.94,-31.77,2
-71.84,-9.5,-41.41,-33.89,-14.85,-21.8,-44.08,-29.92,13.93,-31.9,2
-71.99,-9.64,-41.41,-33.89,-14.85,-21.8,-44.08,-29.92,13.79,-32.05,2
-71.99,-9.64,-41.57,-33.46,-14.85,-21.8,-44.08,-29.92,13.75,-32.23,2
-71.99,-9.64,-41.57,-33.46,-14.34,-23.0,-44.08,-29.92,13.75,-32.28,2
-71.99,-9.64,-41.57,-33.46,-14.34,-23.0,-41.06,-32.4,13.55,-32.5,2
-72.33,-9.11,-41.57,-33.46,-14.34,-23.0,-41.06,-32.4,13.57,-32.66,2
-72.33,-9.11,-40.34,-35.39,-14.34,-23.0,-41.06,-32.4,13.77,-32.86,2
-72.33,-9.11,-40.34,-35.39,-13.3,-23.88,-41.06,-32.4,14.07,-32.92,2
-72.33,-9.11,-40.34,-35.39,-13.3,-23.88,-44.11,-29.83,14.07,-32.9,2
-70.87,-10.55,-40.34,-35.39,-13.3,-23.88,-44.11,-29.83,14.11,-32.88,2
-70.87,-10.55,-42.36,-34.28,-13.3,-23.88,-44.11,-29.83,14.79,-33.1,2
-70.87,-10.55,-42.36,-34.28,-14.59,-25.24,-44.11,-29.83,15.81,-34.03,2
-70.87,-10.55,-42.36,-34.28,-14.59,-25.24,-42.44,-32.63,16.13,-34.28,2
-70.47,-10.75,-42.36,-34.28,-14.59,-25.24,-42.44,-32.63,16.48,-34.65,2
-70.47,-10.75,-40.75,-36.84,-14.59,-25.24,-42.44,-32.63,16.64,-35.12,2
-70.47,-10.75,-40.75,-36.84,-13.31,-27.62,-42.44,-32.63,16.79,-35.68,2
-70.47,-10.75,-40.75,-36.84,-13.31,-27.62,-40.55,-35.61,16.89,-36.68,2
-67.88,-12.78,-40.75,-36.84,-13.31,-27.62,-40.55,-35.61,17.04,-37.01,2
-67.88,-12.78,-40.08,-37.99,-13.31,-27.62,-40.55,-35.61,17.21,-37.23,2
-67.88,-12.78,-40.08,-37.99,-11.67,-29.13,-40.55,-35.61,17.2,-37.18,2
-67.88,-12.78,-40.08,-37.99,-11.67,-29.13,-42.75,-33.38,17.32,-36.96,2
-67.27,-13.38,-40.08,-37.99,-11.67,-29.13,-42.75,-33.38,17.31,-36.87,2
-67.27,-13.38,-41.63,-36.54,-11.67,-29.13,-42.75,-33.38,17.36,-36.74,2
-67.27,-13.38,-41.63,-36.54,-14.49,-27.3,-42.75,-33.38,17.31,-36.63,2
-67.27,-13.38,-41.63,-36.54,-14.49,-27.3,-40.22,-35.91,17.29,-36.58,2
-71.08,-9.83,-41.63,-36.54,-14.49,-27.3,-40.22,-35.91,17.29,-36.42,2
-71.08,-9.83,-40.02,-38.11,-14.49,-27.3,-40.22,-35.91,17.35,-36.27,2
-71.08,-9.83,-40.02,-38.11,-13.34,-27.53,-40.22,-35.91,17.44,-36.1,2
-71.08,-9.83,-40.02,-38.11,-13.34,-27.53,-43.33,-32.78,17.5,-36.05,2
-68.61,-12.17,-40.02,-38.11,-13.34,-27.53,-43.33,-32.78,17.45,-35.86,2
-68.61,-12.17,-41.15,-36.56,-13.34,-27.53,-43.33,-32.78,17.47,-35.84,2
-68.61,-12.17,-41.15,-36.56,-13.76,-27.07,-43.33,-32.78,17.39,-35.84,2
-68.61,-12.17,-41.15,-36.56,-13.76,-27.07,-42.05,-34.06,17.31,-35.86,2
-69.2,-11.81,-41.15,-36.56,-13.76,-27.07,-42.05,-34.06,17.2,-35.87,2
-69.2,-11.81,-41.93,-35.52,-13.76,-27.07,-42.05,-34.06,17.18,-35.72,2
-69.2,-11.81,-41.93,-35.52,-14.11,-27.06,-42.05,-34.06,17.22,-35.55,2
-69.2,-11.81,-41.93,-35.52,-14.11,-27.06,-41.01,-34.97,17.23,-35.51,2
-71.99,-8.99,-41.93,-35.52,-14.11,-27.06,-41.01,-34.97,17.28,-35.51,2
-71.99,-8.99,-41.69,-36.0,-14.11,-27.06,-41.01,-34.97,17.22,-35.31,2
-71.99,-8.99,-41.69,-36.0,-13.93,-27.22,-41.01,-34.97,17.11,-35.28,2
-71.99,-8.99,-41.69,-36.0,-13.93,-27.22,-43.78,-32.04,17.09,-35.3,2
-70.16,-10.82,-41.69,-36.0,-13.93,-27.22,-43.78,-32.04,17.12,-35.12,2
-70.16,-10.82,-39.87,-38.03,-13.93,-27.22,-43.78,-32.04,17.08,-35.17,2
-70.16,-10.82,-39.87,-38.03,-15.23,-25.42,-43.78,-32.04,17.07,-35.19,2
-70.16,-10.82,-39.87,-38.03,-15.23,-25.42,-42.24,-33.73,17.02,-35.05,2
-70.35,-10.54,-39.87,-38.03,-15.23,-25.42,-42.24,-33.73,17.18,-34.89,2
-70.35,-10.54,-41.98,-35.5,-15.23,-25.42,-42.24,-33.73,17.17,-34.81,2
-70.35,-10.54,-41.98,-35.5,-14.14,-26.44,-42.24,-33.73,17.23,-34.8,2
-70.35,-10.54,-41.98,-35.5,-14.14,-26.44,-43.9,-32.24,17.24,-34.68,2
-71.55,-9.54,-41.98,-35.5,-14.14,-26.44,-43.9,-32.24,17.29,-34.52,2
-71.55,-9.54,-42.05,-35.64,-14.14,-26.44,-43.9,-32.24,17.25,-34.35,2
-71.55,-9.54,-42.05,-35.64,-15.45,-26.12,-43.9,-32.24,17.34,-34.3,2
-71.55,-9.54,-42.05,-35.64,-15.45,-26.12,-43.02,-32.95,17.4,-34.29,2
-72.15,-8.87,-42.05,-35.64,-15.45,-26.12,-43.02,-32.95,17.37,-34.27,2
-72.15,-8.87,-42.17,-35.35,-15.45,-26.12,-43.02,-32.95,17.42,-34.23,2
-72.15,-8.87,-42.17,-35.35,-15.12,-25.75,-43.02,-32.95,17.64,-33.82,2
-72.15,-8.87,-42.17,-35.35,-15.12,-25.75,-45.52,-31.04,17.69,-33.63,2
-71.7,-9.56,-42.17,-35.35,-15.12,-25.75,-45.52,-31.04,17.65,-33.74,2
-71.7,-9.56,-42.69,-34.28,-15.12,-25.75,-45.52,-31.04,17.63,-33.78,2
-71.7,-9.56,-42.69,-34.28,-14.99,-25.61,-45.52,-31.04,17.33,-33.76,2
-71.7,-9.56,-42.69,-34.28,-14.99,-25.61,-43.96,-32.09,17.28,-33.8,2
-72.7,-8.38,-42.69,-34.28,-14.99,-25.61,-43.96,-32.09,17.31,-33.8,2
-72.7,-8.38,-43.39,-34.01,-14.99,-25.61,-43.96,-32.09,17.34,-33.6,2
-72.7,-8.38,-43.39,-34.01,-15.31,-25.13,-43.96,-32.09,17.31,-33.59,2
-72.7,-8.38,-43.39,-34.01,-15.31,-25.13,-43.19,-32.88,17.58,-33.68,2
-71.39,-9.76,-43.39,-34.01,-15.31,-25.13,-43.19,-32.88,17.56,-33.88,2
-71.39,-9.76,-42.24,-35.54,-15.31,-25.13,-43.19,-32.88,17.72,-33.99,2
-71.39,-9.76,-42.24,-35.54,-15.59,-25.54,-43.19,-32.88,17.72,-33.83,2
-71.39,-9.76,-42.24,-35.54,-15.59,-25.54,-43.33,-33.05,17.73,-33.71,2
-73.45,-7.37,-42.24,-35.54,-15.59,-25.54,-43.33,-33.05,17.78,-33.51,2
-73.45,-7.37,-42.47,-34.69,-15.59,-25.54,-43.33,-33.05,17.68,-33.36,2
-73.45,-7.37,-42.47,-34.69,-15.24,-25.96,-43.33,-33.05,17.8,-33.16,2
-73.45,-7.37,-42.47,-34.69,-15.24,-25.96,-45.95,-30.42,17.67,-33.04,2
-70.52,-10.53,-42.47,-34.69,-15.24,-25.96,-45.95,-30.42,17.73,-32.98,2
-70.52,-10.53,-45.45,-31.79,-15.24,-25.96,-45.95,-30.42,17.65,-32.94,2
-70.52,-10.53,-45.45,-31.79,-15.82,-24.74,-45.95,-30.42,17.56,-32.78,2
-70.52,-10.53,-45.45,-31.79,-15.82,-24.74,-43.39,-32.63,17.52,-32.8,2
-73.81,-7.35,-45.45,-31.79,-15.82,-24.74,-43.39,-32.63,17.59,-32.82,2
-73.81,-7.35,-43.09,-34.74,-15.82,-24.74,-43.39,-32.63,17.56,-32.61,2
-73.81,-7.35,-43.09,-34.74,-16.36,-25.24,-43.39,-32.63,17.52,-32.61,2
-73.81,-7.35,-43.09,-34.74,-16.36,-25.24,-45.29,-30.63,17.55,-32.63,2
-71.77,-9.48,-43.09,-34.74,-16.36,-25.24,-45.29,-30.63,17.47,-32.6,2
-71.77,-9.48,-42.64,-34.22,-16.36,-25.24,-45.29,-30.63,17.39,-32.69,2
-71.77,-9.48,-42.64,-34.22,-16.86,-23.9,-45.29,-30.63,17.42,-32.52,2
-71.77,-9.48,-42.64,-34.22,-16.86,-23.9,-45.55,-30.55,17.55,-32.41,2
-72.44,-8.52,-42.64,-34.22,-16.86,-23.9,-45.55,-30.55,17.7,-32.26,2
-72.44,-8.52,-44.54,-32.79,-16.86,-23.9,-45.55,-30.55,17.57,-32.23,2
-72.44,-8.52,-44.54,-32.79,-15.45,-24.61,-45.55,-30.55,17.7,-32.16,2
-72.44,-8.52,-44.54,-32.79,-15.45,-24.61,-45.0,-30.9,17.67,-32.11,2
-73.17,-7.99,-44.54,-32.79,-15.45,-24.61,-45.0,-30.9,17.72,-31.98,2
-73.17,-7.99,-44.64,-32.72,-15.45,-24.61,-45.0,-30.9,17.79,-31.85,2
-73.17,-7.99,-44.64,-32.72,-16.19,-25.02,-45.0,-30.9,17.82,-31.87,2
-73.17,-7.99,-44.64,-32.72,-16.19,-25.02,-46.51,-29.57,17.8,-31.75,2
-72.97,-8.06,-44.64,-32.72,-16.19,-25.02,-46.51,-29.57,17.83,-31.65,2
-72.97,-8.06,-44.69,-32.4,-16.19,-25.02,-46.51,-29.57,17.72,-31.71,2
-72.97,-8.06,-44.69,-32.4,-16.2,-24.84,-46.51,-29.57,17.63,-31.77,2
-72.97,-8.06,-44.69,-32.4,-16.2,-24.84,-45.56,-30.48,17.68,-31.79,2
-74.37,-6.77,-44.69,-32.4,-16.2,-24.84,-45.56,-30.48,17.72,-31.79,2
-74.37,-6.77,-44.36,-32.76,-16.2,-24.84,-45.56,-30.48,17.7,-31.74,2
-74.37,-6.77,-44.36,-32.76,-16.52,-24.76,-45.56,-30.48,17.7,-31.71,2
-74.37,-6.77,-44.36,-32.76,-16.52,-24.76,-46.16,-29.7,17.41,-31.67,2
-73.98,-7.44,-44.36,-32.76,-16.52,-24.76,-46.16,-29.7,17.29,-31.48,2
-73.98,-7.44,-44.76,-31.6,-16.52,-24.76,-46.16,-29.7,17.19,-31.4,2
-73.98,-7.44,-44.76,-31.6,-17.12,-23.06,-46.16,-29.7,17.19,-31.29,2
-73.98,-7.44,-44.76,-31.6,-17.12,-23.06,-46.09,-29.35,16.98,-31.14,2
-73.68,-7.66,-44.76,-31.6,-17.12,-23.06,-46.09,-29.35,16.66,-30.97,2
-73.68,-7.66,-45.66,-30.94,-17.12,-23.06,-46.09,-29.35,16.55,-30.29,2
-73.68,-7.66,-45.66,-30.94,-17.58,-21.78,-46.09,-29.35,16.62,-30.08,2
-73.68,-7.66,-45.66,-30.94,-17.58,-21.78,-46.1,-29.29,16.9,-29.87,2
-73.79,-7.5,-45.66,-30.94,-17.58,-21.78,-46.1,-29.29,17.34,-29.72,2
-73.79,-7.5,-41.77,-33.76,-17.58,-21.78,-46.1,-29.29,17.03,-29.71,2
-73.79,-7.5,-41.77,-33.76,-21.14,-22.37,-46.1,-29.29,18.53,-29.16,2
-73.79,-7.5,-41.77,-33.76,-21.14,-22.37,-50.59,-27.36,19.26,-28.5,2
-79.87,-1.05,-41.77,-33.76,-21.14,-22.37,-50.59,-27.36,19.12,-26.46,2
-79.87,-1.05,-53.04,-23.4,-21.14,-22.37,-50.59,-27.36,19.53,-25.15,2
-79.87,-1.05,-53.04,-23.4,-21.82,-17.03,-50.59,-27.36,18.52,-23.41,2
-79.87,-1.05,-53.04,-23.4,-21.82,-17.03,-51.46,-23.61,18.31,-22.24,2
-74.54,6.26,-53.04,-23.4,-21.82,-17.03,-51.46,-23.61,18.19,-21.21,2
-74.54,6.26,-49.51,-26.28,-21.82,-17.03,-51.46,-23.61,18.94,-22.93,2
-74.54,6.26,-49.51,-26.28,-20.86,-18.67,-51.46,-23.61,18.44,-24.46,2
-74.54,6.26,-49.51,-26.28,-20.86,-18.67,-49.54,-25.88,18.02,-25.17,2
-79.78,1.15,-49.51,-26.28,-20.86,-18.67,-49.54,-25.88,18.86,-24.13,2
-79.78,1.15,-53.12,-23.35,-20.86,-18.67,-49.54,-25.88,20.27,-23.54,2
-79.78,1.15,-53.12,-23.35,-23.02,-17.9,-49.54,-25.88,20.59,-24.8,2
-79.78,1.15,-53.12,-23.35,-23.02,-17.9,-47.88,-30.85,20.7,-25.99,2
-79.79,-1.2,-53.12,-23.35,-23.02,-17.9,-47.88,-30.85,20.73,-27.72,2
-79.79,-1.2,-49.4,-28.01,-23.02,-17.9,-47.88,-30.85,21.52,-27.38,2
-79.79,-1.2,-49.4,-28.01,-21.36,-23.12,-47.88,-30.85,23.13,-27.72,2
-79.79,-1.2,-49.4,-28.01,-21.36,-23.12,-48.18,-29.63,23.49,-27.73,2
-75.17,-4.07,-49.4,-28.01,-21.36,-23.12,-48.18,-29.63,22.82,-27.93,2
-75.17,-4.07,-50.75,-27.84,-21.36,-23.12,-48.18,-29.63,22.65,-27.99,2
